batch73.758 10.502 53.4555 5
batch77.94 7.811 53.2269 5
batch96.349 7.370 53.2071 5
batch76.257 8.067 53.2011 2
batch56.798 9.897 53.1127 4
batch37.536 8.907 53.1035 5
batch28.798 7.609 53.1006 1
batch61.288 12.002 53.0218 5
batch50.427 7.745 52.962 5
batch31.230 7.791 52.91 4
batch92.748 10.151 52.8983 2
batch33.562 6.973 52.8915 2
batch29.619 8.929 52.8897 3
batch35.439 8.604 52.8861 4
batch37.540 7.961 52.8559 3
batch97.318 8.274 52.8274 5
batch8.357 6.320 52.817 3
batch8.606 10.300 52.813 5
batch74.875 8.472 52.8115 5
batch72.105 7.794 52.795 5
batch15.913 7.100 52.7801 5
batch51.256 8.309 52.7638 3
batch34.231 8.542 52.7474 3
batch87.375 8.075 52.7377 4
batch82.424 8.005 52.7329 3
batch84.72 7.149 52.7273 4
batch28.484 9.231 52.7241 5
batch84.240 8.069 52.7158 5
batch42.471 7.632 52.7051 5
batch55.628 7.630 52.6909 4
batch37.102 7.678 52.687 5
batch51.567 9.146 52.6843 5
batch85.99 8.261 52.6701 5
batch70.436 10.682 52.6689 5
batch35.836 8.877 52.6496 1
batch91.202 8.500 52.6355 5
batch93.653 8.045 52.6188 3
batch20.598 6.973 52.6155 5
batch95.708 8.749 52.6104 2
batch39.966 8.100 52.6101 4
batch0.324 9.237 52.6017 3
batch0.374 9.121 52.595 3
batch46.146 11.653 52.5833 5
batch80.211 13.648 52.5832 5
batch63.249 9.270 52.5813 2
batch30.914 8.334 52.5778 3
batch27.802 7.465 52.5755 2
batch92.336 7.584 52.5724 4
batch31.216 9.430 52.57 3
batch18.197 7.967 52.5484 5
batch33.17 8.190 52.5225 5
batch92.135 8.007 52.5213 2
batch90.237 6.969 52.5002 5
batch17.188 7.368 52.4905 5
batch49.341 7.341 52.4892 5
batch65.610 6.704 52.4882 5
batch24.161 8.114 52.4876 1
batch54.361 8.295 52.4849 5
batch54.682 8.506 52.4747 5
batch14.694 7.805 52.4687 4
batch45.873 7.361 52.4675 5
batch76.659 7.654 52.4653 1
batch23.675 7.504 52.4641 1
batch86.270 8.383 52.455 5
batch89.470 9.088 52.4536 3
batch35.196 8.402 52.4535 4
batch72.418 8.910 52.4476 5
batch27.806 5.624 52.4454 2
batch98.279 10.598 52.4388 3
batch24.798 8.488 52.4304 2
batch11.661 7.911 52.4299 5
batch4.672 7.696 52.4121 5
batch19.644 10.105 52.4082 5
batch7.611 9.528 52.408 1
batch82.68 7.868 52.4057 3
batch49.30 7.862 52.3978 3
batch11.876 8.748 52.3977 1
batch29.63 8.055 52.3899 1
batch46.876 9.485 52.3891 5
batch46.315 9.776 52.3864 5
batch37.353 8.766 52.3853 5
batch57.498 7.748 52.3822 4
batch14.42 6.908 52.3818 5
batch31.845 9.746 52.3781 3
batch55.412 8.852 52.3736 2
batch68.102 8.020 52.3609 4
batch48.728 6.594 52.3573 0
batch72.824 9.156 52.3559 4
batch48.163 9.042 52.3475 5
batch58.631 7.620 52.347 1
batch1.469 8.495 52.3467 2
batch60.622 8.342 52.3325 3
batch36.204 10.464 52.3291 4
batch14.57 6.814 52.3271 5
batch65.701 9.772 52.3268 2
batch79.105 9.242 52.3245 4
batch59.279 6.961 52.3161 5
batch38.35 8.533 52.308 5
batch72.794 8.253 52.3035 4
batch70.54 8.170 52.294 4
batch72.495 9.468 52.2902 4
batch2.210 8.169 52.29 4
batch64.790 7.655 52.2874 4
batch56.847 8.349 52.2869 5
batch75.711 8.405 52.2812 5
batch38.606 9.193 52.275 5
batch75.680 7.306 52.2732 5
batch57.238 7.540 52.2717 4
batch54.914 9.572 52.2712 5
batch86.903 8.554 52.2617 5
batch44.951 8.792 52.2592 2
batch48.596 7.935 52.2563 4
batch19.784 8.345 52.2516 5
batch42.802 8.771 52.2487 5
batch44.712 8.326 52.2469 5
batch74.841 7.046 52.2448 4
batch86.192 7.029 52.2447 3
batch10.727 9.363 52.2445 5
batch38.225 9.205 52.2429 3
batch86.76 8.877 52.2406 3
batch84.765 8.198 52.2399 5
batch1.437 8.862 52.2387 5
batch88.59 7.306 52.2375 1
batch97.536 8.708 52.2343 5
batch87.502 10.260 52.2331 3
batch72.349 9.199 52.2329 5
batch89.371 8.793 52.2294 2
batch26.372 9.027 52.2214 2
batch23.116 12.065 52.2199 5
batch91.567 8.063 52.2198 3
batch87.593 8.858 52.2171 5
batch90.254 9.474 52.2155 3
batch37.215 9.061 52.2155 4
batch55.779 8.978 52.2118 4
batch22.538 6.792 52.2094 3
batch19.842 7.889 52.2092 5
batch3.286 9.083 52.2068 5
batch23.164 8.988 52.2036 4
batch89.302 7.408 52.2019 5
batch41.687 8.838 52.2008 3
batch40.341 8.407 52.2007 4
batch0.571 6.162 52.1999 3
batch59.28 7.792 52.1929 5
batch60.243 7.872 52.1874 1
batch83.138 8.514 52.1872 5
batch69.700 8.693 52.1856 4
batch67.414 9.519 52.1784 4
batch41.683 9.344 52.1768 3
batch77.520 9.899 52.1712 0
batch53.339 7.135 52.1678 4
batch73.44 9.155 52.1654 4
batch66.163 7.661 52.164 5
batch49.364 8.899 52.1636 5
batch63.384 7.429 52.1559 4
batch18.184 9.835 52.1553 5
batch60.158 8.725 52.1496 3
batch35.46 11.482 52.1481 5
batch64.897 8.297 52.1474 5
batch87.395 9.106 52.143 5
batch35.758 8.939 52.1417 5
batch11.837 7.623 52.1355 5
batch15.673 7.704 52.1344 3
batch13.369 10.949 52.1343 5
batch91.39 8.968 52.1301 3
batch1.557 8.838 52.1295 2
batch76.12 8.357 52.1216 3
batch10.309 7.796 52.1175 4
batch67.144 7.512 52.1149 5
batch65.318 7.932 52.1149 4
batch60.872 9.377 52.1142 4
batch2.357 8.866 52.114 4
batch63.107 7.621 52.1138 3
batch15.973 9.318 52.1092 5
batch77.728 8.768 52.1068 5
batch48.570 8.786 52.103 4
batch59.916 6.712 52.1003 4
batch25.15 7.899 52.0999 5
batch44.320 6.094 52.0993 2
batch80.301 10.612 52.099 5
batch1.684 7.401 52.0987 3
batch74.673 8.806 52.0959 4
batch92.686 7.798 52.0928 2
batch19.601 6.871 52.0906 4
batch19.317 7.750 52.0889 5
batch7.529 10.161 52.0859 0
batch82.668 8.738 52.0787 4
batch91.566 7.669 52.0782 3
batch23.318 8.060 52.0732 4
batch70.176 13.102 52.0701 5
batch26.523 8.151 52.0682 4
batch61.309 7.799 52.0632 3
batch24.540 6.933 52.0555 4
batch32.407 7.803 52.0554 5
batch43.449 9.655 52.0551 5
batch1.766 8.131 52.0544 0
batch14.994 8.767 52.0495 5
batch75.689 7.222 52.0456 4
batch82.373 7.778 52.0444 4
batch53.383 7.441 52.043 5
batch53.515 8.510 52.042 3
batch17.670 9.325 52.0418 5
batch29.314 9.603 52.0408 4
batch16.683 9.670 52.0407 3
batch83.23 7.855 52.0343 4
batch11.213 8.753 52.0334 4
batch85.465 9.267 52.0321 2
batch77.734 8.795 52.0294 4
batch84.440 8.027 52.0285 5
batch82.522 9.171 52.0285 5
batch93.164 9.868 52.0242 3
batch50.35 12.086 52.0227 4
batch53.914 7.331 52.0207 5
batch31.887 9.232 52.0187 4
batch61.264 8.716 52.0186 3
batch45.200 8.429 52.013 5
batch11.648 8.767 52.0121 4
batch79.427 8.194 52.0093 4
batch61.552 8.609 52.0062 5
batch66.495 12.376 52.0061 4
batch51.51 11.279 52.0049 5
batch71.92 8.501 52.0034 4
batch60.449 11.591 52.0013 4
batch27.99 10.186 51.9999 3
batch99.261 12.336 51.9994 4
batch24.109 7.028 51.9994 4
batch26.425 7.442 51.9986 5
batch27.398 8.212 51.9983 4
batch50.748 8.317 51.9982 3
batch17.573 7.204 51.9977 5
batch26.112 12.809 51.9947 5
batch75.191 8.903 51.9939 3
batch50.653 7.474 51.9914 4
batch63.738 8.858 51.9879 5
batch11.10 9.144 51.9879 4
batch95.658 8.304 51.9864 2
batch25.739 8.280 51.9841 5
batch51.89 9.401 51.9787 3
batch96.174 8.008 51.9759 5
batch60.644 7.517 51.9747 5
batch76.507 7.779 51.9734 3
batch78.23 11.845 51.9711 5
batch72.107 8.838 51.967 5
batch90.107 9.325 51.9634 4
batch67.106 7.826 51.9634 1
batch88.144 7.953 51.9598 1
batch67.522 7.649 51.9596 5
batch96.460 8.288 51.9554 5
batch93.388 11.922 51.9535 5
batch53.304 9.451 51.9519 4
batch6.702 8.583 51.9512 5
batch73.272 8.760 51.9492 5
batch11.742 8.391 51.9492 5
batch36.200 7.917 51.9476 4
batch12.856 6.898 51.9472 5
batch25.573 8.244 51.9464 5
batch93.306 8.593 51.9461 5
batch22.440 8.070 51.9425 3
batch76.390 9.113 51.9421 2
batch40.458 10.408 51.9377 2
batch77.81 10.814 51.9365 4
batch70.293 10.627 51.936 5
batch25.298 8.718 51.9341 3
batch92.323 7.720 51.9338 5
batch61.495 10.497 51.9338 5
batch80.182 8.607 51.9332 5
batch95.846 7.931 51.9322 3
batch80.562 9.514 51.9288 3
batch20.802 7.931 51.9285 5
batch77.138 8.122 51.9271 3
batch76.604 9.062 51.9224 5
batch5.423 9.742 51.9193 5
batch43.790 8.021 51.9154 5
batch35.455 8.891 51.9138 5
batch83.31 9.070 51.9137 5
batch55.758 9.539 51.9095 5
batch32.278 7.506 51.9084 4
batch52.665 6.764 51.9074 5
batch41.664 7.618 51.9047 5
batch26.48 8.676 51.9046 4
batch44.97 7.696 51.9043 5
batch97.145 6.499 51.9036 5
batch19.397 9.980 51.9031 4
batch67.38 8.061 51.9028 5
batch50.456 9.591 51.9024 4
batch68.778 8.620 51.9006 3
batch45.904 9.765 51.9 4
batch33.276 9.140 51.8998 3
batch51.222 7.845 51.8983 5
batch32.585 7.707 51.8974 4
batch67.632 10.105 51.8961 4
batch99.611 8.286 51.8959 5
batch30.292 8.021 51.8959 5
batch1.355 6.981 51.8944 5
batch42.184 8.228 51.8932 3
batch15.591 7.980 51.8913 3
batch42.772 8.504 51.8908 5
batch57.858 9.320 51.89 4
batch80.494 5.888 51.8889 2
batch30.366 9.299 51.888 5
batch90.866 8.529 51.8847 1
batch90.809 8.188 51.8844 5
batch4.647 7.593 51.8825 4
batch67.879 8.097 51.8822 3
batch48.157 10.218 51.8783 2
batch91.355 8.229 51.8776 0
batch67.850 7.983 51.876 5
batch67.602 9.110 51.8738 5
batch69.693 8.743 51.8714 4
batch63.126 8.524 51.8707 3
batch86.826 7.497 51.8694 1
batch27.814 8.806 51.8683 3
batch53.58 9.144 51.863 5
batch82.484 10.850 51.8628 5
batch83.936 9.429 51.8597 4
batch7.388 9.613 51.857 3
batch73.512 8.460 51.8563 4
batch46.797 9.195 51.8531 4
batch59.250 7.435 51.8505 4
batch64.70 9.570 51.8496 5
batch50.107 7.010 51.8486 5
batch74.252 7.053 51.8472 5
batch63.241 8.162 51.8461 4
batch69.214 9.973 51.8454 5
batch39.938 9.952 51.8453 5
batch22.456 8.172 51.8434 1
batch97.588 8.907 51.8422 5
batch54.844 7.783 51.8411 5
batch46.927 9.105 51.838 5
batch24.418 10.115 51.8325 2
batch73.401 8.649 51.8298 3
batch30.714 9.109 51.8276 5
batch33.601 8.309 51.8275 2
batch19.581 8.377 51.8264 4
batch16.329 8.210 51.8264 1
batch80.225 7.660 51.8249 4
batch42.586 8.211 51.8243 3
batch43.365 8.960 51.823 1
batch25.70 8.001 51.823 5
batch37.494 10.534 51.8226 4
batch38.453 8.506 51.8225 5
batch83.719 8.199 51.8215 5
batch17.895 9.554 51.8199 5
batch14.850 9.468 51.8196 5
batch57.153 8.633 51.8194 4
batch75.772 6.520 51.8191 4
batch26.138 11.598 51.8176 0
batch91.871 8.335 51.8174 5
batch72.391 7.679 51.815 0
batch17.637 7.584 51.815 5
batch29.938 8.111 51.8144 5
batch85.883 8.044 51.814 4
batch36.280 8.452 51.8138 5
batch57.189 9.860 51.812 5
batch48.710 9.316 51.8117 4
batch66.73 11.574 51.8095 2
batch41.534 9.918 51.807 3
batch98.189 8.666 51.8066 5
batch16.567 10.793 51.8062 5
batch90.238 10.190 51.8052 5
batch54.919 9.934 51.8052 5
batch87.3 8.422 51.7962 5
batch49.606 8.013 51.7952 4
batch32.570 7.117 51.7937 3
batch10.663 7.541 51.7934 5
batch85.695 8.542 51.7899 5
batch76.436 8.345 51.7866 3
batch91.579 8.623 51.7861 4
batch60.583 9.537 51.7852 2
batch74.175 9.473 51.7836 0
batch57.216 7.367 51.7833 3
batch19.741 7.578 51.7833 4
