1 10.989 51.695 42
2 9.723 56.4688 42
3 7.803 48.5051 18
4 7.551 48.9952 39
5 6.644 50.0133 35
6 10.091 44.6631 23
7 7.501 49.3883 35
8 10.152 42.1583 51
9 7.307 45.223 43
10 8.879 42.4335 39
11 12.095 46.4497 19
12 7.481 43.896 31
13 7.540 47.7855 45
14 8.973 48.7829 27
15 10.994 44.1837 48
16 10.478 46.8433 26
17 7.595 43.0639 35
18 10.938 48.6393 64
19 7.697 41.6428 22
20 9.642 40.3664 17
21 11.877 52.28 40
22 11.520 42.8663 30
23 9.853 50.2999 42
24 8.923 53.0324 47
25 11.799 42.9459 29
26 10.917 60.1763 32
27 10.116 43.4386 41
28 11.244 42.8726 30
29 8.326 53.0857 39
30 11.929 47.3353 38
31 8.967 55.8031 34
32 9.053 48.1867 25
33 10.335 53.9855 38
34 12.012 49.2392 30
35 8.241 48.069 19
36 11.355 50.1963 29
37 10.843 41.3765 14
38 11.939 53.1006 32
39 9.806 41.38 29
40 11.006 48.9628 17
41 13.240 43.1413 23
42 9.686 41.3465 41
43 7.824 51.3709 44
44 9.068 49.3849 49
45 10.780 52.2612 35
46 12.796 46.7644 37
47 10.073 63.8767 62
48 8.488 47.469 49
49 10.859 51.4877 32
50 10.993 49.8651 26
51 9.013 44.3568 17
52 8.743 45.8195 19
53 9.117 45.3121 21
54 10.570 49.2471 21
55 10.201 48.3507 25
56 11.566 50.5563 33
57 11.243 51.6165 45
58 8.824 47.6101 32
59 11.920 45.6653 26
60 7.954 54.0104 43
61 6.825 46.6762 30
62 12.905 46.4034 45
63 8.294 49.591 31
64 10.199 50.972 20
65 10.740 41.699 35
66 9.444 43.1113 26
67 6.021 38.5916 19
68 10.759 50.4935 33
69 11.452 54.3782 54
70 8.470 44.2346 34
71 12.108 44.2374 33
72 8.164 53.4115 32
73 9.828 46.8275 35
74 10.407 49.1383 45
75 12.819 42.3322 36
76 8.485 44.1579 24
77 10.579 49.597 38
78 12.729 47.2986 43
79 10.290 50.4503 34
80 8.520 52.7464 29
81 9.108 44.9879 38
82 7.763 48.2959 29
83 9.768 39.5746 42
84 11.146 44.8651 35
85 7.968 45.1427 58
86 9.980 40.9469 41
87 8.801 44.9795 20
88 9.130 56.5309 16
89 9.177 63.6557 53
90 11.084 50.6238 39
91 9.008 45.9779 58
92 10.741 57.6311 28
93 9.367 42.6093 31
94 10.065 40.5425 30
95 9.436 51.2736 51
96 12.252 42.1184 27
97 11.807 44.4374 30
98 10.634 48.4215 43
99 11.077 47.1223 27
100 10.769 45.3629 40
101 10.044 58.2692 57
102 9.656 44.9272 21
103 11.762 45.8713 34
104 10.421 47.4037 37
105 13.402 45.847 27
106 9.953 49.701 32
107 12.905 42.6855 36
108 9.508 45.4745 42
109 11.725 41.6168 53
110 11.144 46.8079 46
111 8.403 54.5438 47
112 12.926 44.6575 23
113 10.345 46.7293 50
114 10.307 38.2975 52
115 11.921 53.2445 37
116 11.313 47.7808 38
117 9.956 49.6778 24
118 12.599 47.891 44
119 9.636 40.209 26
120 9.727 39.817 27
121 10.521 48.2076 50
122 8.565 43.2637 25
123 12.169 47.5789 25
124 11.984 45.8862 47
125 11.586 66.1657 42
126 7.926 51.6502 23
127 9.324 45.8412 71
128 7.373 52.8786 52
129 8.969 44.7268 36
130 11.573 48.8789 34
131 9.116 41.2983 27
132 8.931 49.5867 58
133 10.168 47.0059 29
134 11.002 50.8621 24
135 12.487 45.4681 27
136 9.976 49.5094 37
137 10.155 41.6735 44
138 11.507 46.322 55
139 11.839 43.7003 31
140 12.247 49.2261 42
141 10.716 48.7762 38
142 10.599 42.7295 56
143 9.712 46.1845 30
144 12.826 50.9277 29
145 8.803 42.8788 25
146 7.583 50.9103 34
147 11.885 49.6441 26
148 11.843 42.6005 28
149 7.262 50.3436 44
150 8.087 47.3167 39
151 9.544 46.1608 33
152 11.185 45.7288 28
153 10.782 58.0482 63
154 11.753 39.1076 35
155 9.284 45.4053 24
156 10.074 48.2991 22
157 10.454 52.5671 38
158 11.363 44.2742 31
159 10.590 62.4252 46
160 11.056 45.7518 79
161 11.714 49.6083 18
162 9.992 53.6026 37
163 10.760 46.7668 37
164 9.405 58.48 42
165 11.731 45.922 21
166 10.207 46.8045 18
167 9.446 47.8521 36
168 11.572 57.1298 33
