batch1.33 9.822 50.9648 24
batch1.35 7.265 49.1192 19
batch1.83 10.304 50.5706 24
batch1.92 12.211 50.3219 19
batch1.119 11.071 49.9434 23
batch1.169 10.870 50.3389 21
batch10.7 11.437 50.8572 21
batch10.28 11.763 51.438 24
batch10.145 11.340 49.4825 23
batch10.164 7.200 51.7402 20
batch10.177 8.219 50.9926 24
batch100.47 11.018 50.9578 20
batch100.71 10.880 48.8343 20
batch100.121 8.030 50.8318 18
batch100.122 10.273 50.7864 21
batch100.144 10.954 50.533 24
batch100.164 7.926 50.7246 22
batch100.176 11.612 50.3145 23
batch100.183 11.819 49.9022 21
batch101.110 9.680 50.6949 24
batch101.142 11.987 49.3728 18
batch101.158 10.184 49.9977 23
batch102.12 9.268 50.3537 23
batch102.29 12.820 47.7483 21
batch102.45 12.424 49.1468 22
batch102.74 10.745 48.7689 11
batch102.78 9.422 51.1789 24
batch102.134 11.059 49.765 24
batch102.164 9.326 50.6362 23
batch102.169 9.458 50.6525 24
batch103.113 11.417 48.8916 21
batch103.119 8.315 51.2589 20
batch104.20 10.456 49.9533 22
batch104.27 10.850 50.6477 21
batch104.43 10.333 51.447 21
batch104.59 9.383 50.9672 23
batch104.63 9.658 49.5829 20
batch104.108 11.979 50.1548 24
batch104.197 10.896 50.3586 24
batch105.44 10.759 50.2588 23
batch105.51 11.624 49.9788 24
batch105.74 11.542 48.2906 18
batch106.60 9.997 50.794 22
batch106.92 12.172 50.6106 23
batch106.172 11.470 51.1855 20
batch107.131 12.236 51.0995 24
batch107.150 13.015 49.1625 24
batch108.12 12.252 48.6802 18
batch108.26 11.578 49.2405 18
batch108.76 9.717 50.5702 19
batch108.93 5.698 52.1287 23
batch109.99 9.799 49.109 20
batch109.113 13.201 48.1053 24
batch109.133 12.970 49.7069 20
batch11.65 12.133 50.7528 23
batch11.101 11.267 50.3441 19
batch110.23 7.562 50.1163 22
batch110.50 8.186 51.2304 21
batch110.64 11.280 48.5163 23
batch110.162 11.286 49.4857 23
batch110.191 11.314 50.3284 24
batch111.43 10.566 49.7949 19
batch111.113 9.904 49.8162 22
batch111.128 12.767 50.4353 22
batch111.144 11.902 48.4659 24
batch112.1 8.342 50.548 23
batch112.8 12.188 50.6261 20
batch112.104 9.823 49.9344 24
batch112.116 9.882 50.9154 23
batch113.31 11.596 49.9395 18
batch113.49 11.393 48.7361 22
batch113.105 10.871 51.2284 24
batch113.126 9.025 49.9023 20
batch114.13 11.439 49.2881 19
batch114.22 10.654 49.3248 22
batch114.85 9.149 50.639 21
batch114.108 11.601 51.1003 21
batch114.109 9.533 50.4074 24
batch114.120 11.195 50.3462 24
batch114.132 11.143 51.0259 23
batch114.167 7.961 49.976 18
batch114.171 9.025 50.4151 24
batch114.193 10.068 49.1417 19
batch115.54 12.551 49.0913 18
batch115.81 11.841 50.2167 24
batch115.135 10.582 50.075 24
batch115.164 12.497 49.3849 17
batch115.166 9.972 50.0664 22
batch115.193 10.765 49.6197 17
batch116.25 11.689 49.6091 23
batch116.61 10.977 49.0187 22
batch116.98 8.989 49.0614 23
batch116.133 8.908 50.5551 24
batch117.34 10.966 50.2166 24
batch117.139 12.152 51.8437 24
batch117.174 10.861 50.5954 19
batch118.47 10.051 48.2314 20
batch118.112 11.113 50.0381 24
batch118.142 10.404 49.8052 22
batch118.183 9.918 49.3255 23
batch119.13 11.149 49.9404 22
batch119.63 10.526 50.2606 15
batch119.68 6.311 50.5937 24
batch119.105 12.380 51.8143 23
batch119.179 10.749 49.5633 22
batch119.188 10.344 50.7189 24
batch12.48 6.167 50.2601 23
batch12.69 11.547 49.9568 16
batch12.86 12.538 50.3654 20
batch12.146 10.382 50.4098 24
batch120.92 11.428 50.649 22
batch120.98 9.928 49.9967 24
batch120.170 11.830 49.1846 22
batch121.7 7.516 51.0132 18
batch121.28 11.640 49.5215 23
batch121.55 10.086 51.4652 24
batch121.96 9.785 50.2054 22
batch121.99 8.668 49.8483 24
batch121.154 12.722 48.6185 20
batch121.163 11.001 49.8414 24
batch122.8 10.977 50.2962 18
batch122.46 12.111 51.9783 19
batch122.80 11.799 50.7706 18
batch122.131 6.922 49.7375 24
batch122.180 10.768 50.048 24
batch123.64 10.826 51.0701 13
batch123.85 9.138 51.3871 23
batch123.140 12.458 50.874 23
batch123.164 11.877 49.9998 23
batch124.11 11.031 49.4384 21
batch124.93 12.186 49.8054 19
batch124.149 11.893 49.012 22
batch125.42 7.570 49.6783 23
batch126.18 8.793 50.909 21
batch126.99 10.730 50.5876 19
batch126.166 10.801 50.3517 20
batch126.179 11.860 49.4954 24
batch126.189 9.727 49.0641 19
batch127.3 6.664 50.3433 17
batch127.58 8.969 50.8466 23
batch127.78 10.669 49.7996 22
batch128.55 12.597 50.1612 22
batch128.68 9.910 49.9769 14
batch128.88 6.954 49.7705 19
batch128.96 11.986 50.5845 14
batch128.159 10.639 50.4717 22
batch129.13 10.835 50.1707 24
batch129.22 12.497 48.4985 22
batch129.23 8.088 50.3154 22
batch129.25 10.642 50.5258 23
batch129.63 7.270 50.7835 21
batch129.81 11.434 49.6961 24
