1 7.303 91.1439 33
2 11.220 84.4069 39
3 7.966 88.3356 34
4 7.372 89.9274 36
5 13.294 89.8625 43
6 8.892 84.9231 29
7 8.916 89.0303 44
8 8.356 92.3837 49
9 9.438 85.892 53
10 11.945 88.3493 30
11 9.213 85.0249 28
12 12.457 87.1515 45
13 10.101 85.2542 49
14 9.031 91.027 30
15 11.292 87.3867 18
16 9.752 87.2487 19
17 11.593 87.9578 51
18 10.088 83.3748 38
19 8.067 90.8925 29
20 12.048 90.5916 39
21 9.145 85.7515 33
22 11.835 86.5447 56
23 9.768 89.0712 42
24 9.693 90.0892 38
25 8.941 83.2939 29
26 8.142 87.9033 36
27 8.578 87.7282 46
28 10.829 83.3225 37
29 7.517 87.7386 36
30 8.189 91.9477 49
31 9.530 87.0515 33
32 9.308 90.0436 43
33 11.232 88.697 26
34 7.310 88.7131 39
35 10.398 87.0138 39
36 11.830 90.3105 39
37 10.697 85.1189 37
38 9.228 83.7732 38
39 10.871 86.9105 47
40 9.722 92.7365 43
41 7.223 85.7105 30
42 7.273 88.6084 50
43 8.800 88.3252 61
44 12.602 86.0976 21
45 7.624 90.0989 24
46 7.403 88.2603 26
47 8.395 87.8575 36
48 10.171 90.6395 54
49 11.802 87.9968 38
50 9.441 87.9399 34
51 12.632 88.9413 33
52 8.938 91.184 39
53 9.799 85.0146 36
54 10.018 83.1677 27
55 10.211 87.3299 47
56 9.027 88.9384 38
57 9.173 88.8156 68
58 9.317 92.3907 49
59 11.153 86.6271 30
60 11.687 89.042 36
61 10.987 84.0595 38
62 11.858 84.2258 49
63 11.464 88.2295 46
64 11.646 88.152 59
65 10.249 90.9325 30
66 9.416 89.2057 23
67 7.233 87.6488 21
68 9.288 87.0132 30
69 11.586 85.0387 31
70 8.068 87.2886 39
71 11.433 88.8113 22
72 9.129 86.7822 37
73 10.636 87.3985 31
74 11.384 86.1102 25
75 11.158 86.9943 49
76 11.952 91.3266 53
77 9.949 84.591 30
78 10.235 87.5693 53
79 10.675 90.8168 34
80 11.353 90.3741 80
81 9.445 90.0007 34
82 9.785 88.727 14
83 8.583 88.135 42
84 8.038 89.2489 35
85 12.663 87.2345 44
86 11.222 86.7944 61
87 10.775 88.1668 40
88 8.669 92.7476 41
89 9.065 90.1313 45
90 10.205 87.2949 39
91 11.818 88.7699 15
92 11.189 87.6306 43
93 11.856 91.8969 27
94 8.537 90.4637 38
95 12.280 85.4109 54
96 7.946 85.7783 20
97 10.424 91.0193 45
98 12.296 83.2858 24
99 9.885 88.7193 30
100 8.088 87.7288 40
101 8.141 83.9479 26
102 8.943 92.6911 59
103 9.505 85.7733 47
104 10.019 87.618 26
105 11.172 87.2782 65
106 11.710 89.2784 42
107 12.124 88.133 47
108 11.303 89.017 43
109 12.700 86.0953 38
110 9.154 88.7775 34
111 12.185 87.0521 26
1 8.641 85.8679 28
2 12.783 87.0644 29
3 7.262 89.9703 47
4 11.900 87.2603 22
5 11.948 89.7413 30
6 9.641 85.5009 49
7 10.976 86.951 45
8 7.118 86.8093 28
9 10.725 90.2831 16
10 9.800 90.0682 28
11 9.103 92.1875 39
12 12.346 88.8864 23
13 10.844 91.2891 30
14 8.403 88.8904 48
15 9.383 86.3729 45
16 9.856 91.0654 35
17 11.714 92.0696 21
18 10.489 90.1267 31
19 10.145 91.3981 38
20 9.208 88.0682 41
21 12.158 91.431 28
22 11.646 93.2879 35
23 10.093 90.5587 25
24 11.515 92.3106 30
25 12.392 84.8979 36
26 9.356 87.1434 25
27 10.963 86.4235 28
28 8.514 90.2272 38
29 11.945 86.4099 34
30 13.210 90.1944 28
31 9.966 88.6358 62
32 8.457 86.612 49
33 11.235 86.1805 42
34 10.193 90.5213 38
35 10.426 89.2904 17
36 9.497 84.1137 44
37 10.272 87.4186 31
38 10.656 91.9277 25
39 9.590 90.6551 40
40 9.278 89.4142 25
41 11.973 86.6784 39
42 10.886 91.0959 45
43 10.710 92.2155 47
44 9.603 86.7702 27
45 9.428 89.0117 24
46 8.748 89.6748 35
47 11.097 88.4456 24
48 8.250 87.7612 41
49 9.135 86.3386 49
50 12.605 87.4306 37
51 10.561 87.3005 47
52 10.764 88.8258 32
53 11.579 86.374 34
54 8.297 88.7461 58
55 12.013 90.6868 47
56 9.943 90.9346 41
57 8.850 91.2265 35
58 12.627 89.8641 46
59 12.063 95.0224 27
60 9.773 89.2989 56
61 12.111 87.5414 43
62 12.485 83.4396 36
63 10.728 90.6126 46
64 8.988 86.8825 33
65 9.733 85.54 37
66 10.373 89.4962 40
67 11.583 88.4726 28
68 8.913 83.6649 25
69 8.202 86.6465 30
70 11.356 82.6029 24
71 7.452 89.783 68
72 12.091 92.8297 34
73 10.671 94.1449 44
74 11.765 86.1734 52
75 12.637 90.0502 22
76 10.706 85.4911 60
77 12.570 87.1077 22
78 12.297 84.7327 40
79 10.987 89.145 23
80 9.643 89.2755 83
81 8.978 85.1942 53
82 9.127 89.9242 46
83 9.994 87.4403 46
84 11.483 91.5052 32
85 9.969 87.5286 34
86 7.126 88.7598 11
87 11.059 87.763 45
88 7.529 92.7732 38
89 11.218 91.1716 50
90 8.241 89.3896 41
91 11.712 87.7229 31
92 11.157 88.0439 20
93 8.644 88.1543 38
94 10.912 88.0897 37
95 8.333 87.0507 46
