batch1.1 9.896 50.9872 33
batch1.2 11.534 50.476 51
batch1.3 11.521 50.5539 63
batch1.4 12.620 49.3135 45
batch1.5 11.720 50.2549 63
batch1.6 10.843 50.8645 41
batch1.7 8.682 50.2102 62
batch1.8 9.306 50.5749 43
batch1.9 8.073 51.0907 34
batch1.10 9.989 50.0064 42
batch1.11 9.635 51.0211 37
batch1.12 8.776 49.4509 58
batch1.13 10.864 50.9711 61
batch1.14 9.564 51.1927 55
batch1.15 9.312 50.7297 36
batch1.16 10.726 49.1444 67
batch1.17 11.811 50.7322 81
batch1.18 12.552 50.623 31
batch1.19 12.004 51.0664 30
batch1.20 10.646 51.0345 53
batch1.21 11.496 49.6634 55
batch1.22 12.899 50.3246 28
batch1.23 9.305 50.9513 41
batch1.24 10.733 50.0662 62
batch1.25 13.084 51.2947 42
batch1.26 12.384 49.7048 42
batch1.27 11.121 49.7921 52
batch1.28 8.072 49.6721 32
batch1.29 11.735 50.7365 38
batch1.30 8.518 50.3301 40
batch1.31 12.297 51.0968 48
batch1.32 10.914 49.9268 38
batch1.33 9.822 50.9648 24
batch1.34 8.979 50.6279 60
batch1.35 7.265 49.1192 19
batch1.36 7.538 51.0574 56
batch1.37 9.528 50.1041 40
batch1.38 8.334 51.1461 47
batch1.39 11.582 50.2792 40
batch1.40 9.019 50.2375 46
batch1.41 10.841 50.023 35
batch1.42 8.612 49.9858 33
batch1.43 10.826 49.7121 51
batch1.44 11.125 50.7037 63
batch1.45 7.501 49.9844 27
batch1.46 11.836 50.1169 48
batch1.47 12.536 49.8321 48
batch1.48 7.857 50.8987 64
batch1.49 11.381 49.9344 43
batch1.50 9.581 50.5885 31
batch1.51 11.339 50.3996 40
batch1.52 11.621 47.9236 54
batch1.53 9.682 51.3306 59
batch1.54 9.890 49.5535 46
batch1.55 8.022 50.7126 33
batch1.56 9.427 51.5195 48
batch1.57 10.058 49.7033 32
batch1.58 11.042 49.1621 63
batch1.59 8.032 49.8902 73
batch1.60 9.571 50.8349 54
batch1.61 8.287 51.0797 48
batch1.62 10.229 50.751 62
batch1.63 10.686 50.6795 56
batch1.64 11.612 49.8758 47
batch1.65 7.895 50.1911 57
batch1.66 8.861 50.9072 68
batch1.67 8.273 51.0925 59
batch1.68 10.218 51.2799 65
batch1.69 11.890 49.8392 51
batch1.70 10.116 49.3337 76
batch1.71 9.454 51.2524 49
batch1.72 11.410 49.6511 32
batch1.73 12.255 51.0244 37
batch1.74 8.063 50.9696 52
batch1.75 11.579 50.6442 46
batch1.76 11.343 49.8794 30
batch1.77 9.697 50.5337 56
batch1.78 10.893 51.2476 30
batch1.79 8.528 50.2513 49
batch1.80 11.161 51.0563 52
batch1.81 12.390 49.9329 34
batch1.82 9.901 49.3206 53
batch1.83 10.304 50.5706 24
batch1.84 9.241 51.1903 41
batch1.85 11.174 50.2776 29
batch1.86 9.983 49.5788 50
batch1.87 11.973 49.9552 38
batch1.88 10.265 50.1498 39
batch1.89 10.657 50.5225 37
batch1.90 10.857 49.6126 30
batch1.91 10.265 49.2721 40
batch1.92 12.211 50.3219 19
batch1.93 8.918 51.4518 48
batch1.94 11.913 50.3755 55
batch1.95 9.181 51.0691 44
batch1.96 9.931 50.6445 50
batch1.97 6.353 49.5464 34
batch1.98 9.595 52.0427 55
batch1.99 8.782 48.4002 35
batch1.100 12.148 50.6076 41
batch1.101 10.186 50.7082 42
batch1.102 10.681 50.2256 45
batch1.103 12.228 50.5203 28
batch1.104 9.641 50.7023 71
batch1.105 9.286 51.5489 42
batch1.106 9.309 50.4524 77
batch1.107 8.996 52.7075 59
batch1.108 10.095 50.0719 37
batch1.109 8.780 50.5783 43
batch1.110 9.642 49.0505 53
batch1.111 10.667 50.6228 45
batch1.112 10.423 50.2379 76
batch1.113 10.469 50.7436 42
batch1.114 10.438 50.0023 27
batch1.115 11.009 50.9598 26
batch1.116 10.801 48.8098 39
batch1.117 8.433 50.26 61
batch1.118 12.464 50.0621 40
