batch31.78 7.307 54.75 41
batch143.279 9.054 54.564 33
batch83.35 8.657 54.5584 29
batch170.306 7.105 54.4701 33
batch20.232 10.503 54.4669 32
batch57.167 9.441 54.4425 32
batch79.258 11.871 54.4109 37
batch143.351 7.380 54.3873 34
batch143.219 9.635 54.3789 35
batch84.208 9.285 54.3741 28
batch18.41 11.868 54.3596 42
batch71.365 7.736 54.3565 32
batch90.126 10.886 54.3562 36
batch164.372 10.551 54.3548 44
batch150.321 9.493 54.3547 42
batch29.132 12.652 54.3457 41
batch88.137 7.712 54.3265 35
batch41.10 9.216 54.3265 33
batch157.155 7.226 54.3089 29
batch51.297 11.317 54.3072 29
batch28.121 7.553 54.3053 27
batch49.96 8.333 54.3051 35
batch187.296 10.605 54.3022 46
batch19.354 10.573 54.2869 32
batch107.307 8.718 54.2801 39
batch51.78 8.397 54.2788 34
batch171.51 8.380 54.2735 31
batch150.174 11.418 54.2668 44
batch167.192 7.215 54.2503 30
batch46.239 12.063 54.2499 30
batch25.279 8.984 54.249 36
batch53.275 6.138 54.2458 45
batch13.331 10.147 54.243 42
batch11.242 8.016 54.2352 30
batch59.282 8.953 54.231 43
batch14.386 6.777 54.2303 30
batch33.48 9.529 54.2293 28
batch116.353 6.278 54.2278 40
batch4.160 8.139 54.2252 25
batch191.223 9.503 54.225 32
batch127.50 8.396 54.2231 37
batch198.147 10.689 54.2158 32
batch127.55 8.700 54.2047 44
batch162.370 7.999 54.2032 44
batch32.136 9.088 54.1995 39
batch56.103 8.250 54.1918 28
batch149.308 7.860 54.1911 34
batch90.11 9.224 54.1841 34
batch155.184 9.009 54.1841 37
batch175.73 9.289 54.1822 43
batch173.347 10.836 54.1821 41
batch80.337 8.807 54.176 30
batch59.155 12.266 54.1725 32
batch151.8 6.043 54.169 33
batch129.109 11.425 54.1678 45
batch81.312 7.108 54.1662 37
batch178.72 12.023 54.1646 28
batch19.95 8.300 54.1581 41
batch20.282 11.800 54.1579 37
batch173.296 9.035 54.1566 39
batch72.195 6.769 54.1562 42
batch139.140 10.348 54.1546 45
batch3.374 7.170 54.1543 33
batch86.339 11.058 54.1539 27
batch180.208 8.708 54.1535 42
batch12.169 8.602 54.1505 27
batch133.205 11.283 54.1431 40
batch186.129 11.795 54.1423 39
batch152.203 9.826 54.1408 44
batch24.337 11.204 54.139 41
batch187.103 8.666 54.1385 31
batch124.364 10.453 54.136 45
batch1.194 8.159 54.1357 32
batch19.200 10.381 54.1355 41
batch152.49 9.538 54.1296 33
batch131.124 11.705 54.1247 31
batch1.66 8.823 54.1246 42
batch134.171 8.878 54.124 42
batch199.282 11.608 54.1232 38
batch31.199 9.472 54.1179 39
batch167.12 11.268 54.1167 44
batch5.360 12.785 54.1135 46
batch46.62 12.325 54.1102 19
batch168.269 9.566 54.1098 41
batch198.85 11.753 54.1078 34
batch19.98 11.416 54.1014 42
batch118.156 10.607 54.1014 43
batch87.379 10.402 54.1001 45
batch158.128 9.652 54.0991 40
batch163.166 7.983 54.0988 35
batch174.362 10.652 54.0983 46
batch66.290 8.092 54.0971 46
batch141.297 9.916 54.0967 40
batch24.367 8.506 54.0965 45
batch145.66 8.636 54.0956 34
batch177.162 8.450 54.0945 31
batch105.38 9.373 54.094 42
batch42.198 9.475 54.0939 44
batch141.103 7.849 54.0896 45
batch29.1 7.781 54.0889 37
batch175.52 8.334 54.0873 36
batch22.72 12.217 54.0859 46
batch4.238 11.519 54.0857 45
batch145.363 9.202 54.0844 29
batch84.262 8.690 54.0842 46
batch69.82 8.946 54.0819 29
batch86.287 9.592 54.0818 43
batch135.354 11.464 54.0818 37
batch10.144 7.175 54.0788 33
batch74.139 8.632 54.0787 45
batch129.131 8.996 54.0739 36
batch197.258 8.605 54.0715 45
batch67.288 12.857 54.0701 25
batch197.79 10.253 54.0693 46
batch162.79 9.536 54.0677 35
batch194.173 11.577 54.0673 45
batch86.192 7.917 54.0665 28
batch114.369 10.508 54.0638 39
batch88.361 8.746 54.0615 31
batch197.82 11.952 54.0608 39
batch163.7 10.327 54.0599 38
batch126.155 9.860 54.0583 35
batch18.225 10.552 54.0544 45
batch84.180 8.157 54.0535 24
batch115.86 9.373 54.0519 39
batch114.39 8.636 54.0519 32
batch62.110 9.209 54.0514 44
batch19.14 10.220 54.0503 43
batch42.174 11.622 54.0491 46
batch134.165 8.835 54.0489 46
batch120.77 12.240 54.0471 29
batch59.364 7.017 54.0463 35
batch33.339 8.230 54.0446 32
batch3.236 7.433 54.0404 32
batch71.302 7.487 54.0403 29
batch156.79 10.121 54.0382 40
batch114.62 6.055 54.0374 42
batch133.157 9.816 54.0351 32
batch124.307 7.721 54.0335 42
batch192.285 8.086 54.0329 30
batch84.384 11.735 54.0299 37
batch126.126 9.353 54.0292 34
batch38.138 8.976 54.0288 32
batch61.287 9.309 54.0283 34
batch10.70 12.161 54.0271 40
batch61.177 11.932 54.0264 28
batch164.169 11.580 54.0249 40
batch68.6 9.154 54.0213 38
batch192.373 9.115 54.0211 40
batch193.17 12.265 54.0204 35
batch3.14 9.676 54.0198 35
batch50.290 11.441 54.0193 41
batch133.64 9.211 54.0154 38
batch13.3 10.086 54.0153 39
batch13.147 9.090 54.0139 43
batch70.132 8.597 54.012 18
batch74.276 11.446 54.0101 39
batch33.45 11.460 54.0098 27
batch30.89 9.945 54.0091 46
batch103.157 8.053 54.0084 45
batch28.318 7.611 54.0081 34
batch12.44 11.825 54.0065 35
batch69.73 11.212 54.0057 46
batch157.190 10.360 54.0049 41
batch94.308 9.027 54.0038 32
batch113.2 7.379 54.0036 41
batch7.315 9.622 54.0035 27
batch134.216 10.625 54.0034 43
batch50.319 11.191 54.0019 42
batch16.104 12.459 54.0007 30
batch105.5 11.208 54.0007 45
batch190.148 9.621 54 27
batch173.231 13.141 53.9977 46
batch14.335 9.383 53.996 44
batch89.2 10.865 53.9934 37
batch71.168 7.875 53.9922 28
batch148.115 8.259 53.9917 42
batch98.138 8.589 53.9912 31
batch37.315 11.917 53.9912 40
batch54.188 11.659 53.9902 36
batch84.352 11.347 53.9897 40
batch179.366 8.235 53.989 29
batch64.158 12.494 53.9884 43
batch193.47 8.490 53.9878 43
batch76.137 11.804 53.987 40
batch155.212 11.876 53.9864 27
batch109.159 6.929 53.9864 41
batch118.380 6.637 53.9863 35
batch82.63 10.178 53.9861 39
batch181.75 11.390 53.9854 41
batch59.32 8.806 53.982 33
batch28.379 8.078 53.9819 37
batch136.67 9.419 53.9812 34
batch126.93 9.745 53.9809 33
batch98.50 6.363 53.9808 40
batch195.95 10.147 53.9808 39
batch134.237 8.953 53.9806 38
batch147.243 9.874 53.9801 37
batch35.26 8.067 53.9792 31
batch86.169 7.840 53.9791 31
batch110.295 8.763 53.9775 34
batch41.318 7.815 53.9764 30
batch91.313 10.245 53.9762 33
batch60.166 9.811 53.974 35
batch114.309 8.709 53.9738 45
batch174.6 7.626 53.9731 34
batch185.135 7.705 53.9716 44
batch88.227 11.255 53.9709 43
batch13.81 8.370 53.9697 41
batch136.211 8.104 53.9691 36
batch165.306 13.098 53.9678 32
batch116.236 10.029 53.9668 41
batch169.217 7.344 53.9666 39
batch162.272 8.040 53.9659 34
batch24.6 8.897 53.9641 40
batch149.127 8.986 53.964 39
batch104.16 11.788 53.9634 32
batch122.297 12.093 53.9633 45
batch137.202 9.917 53.9611 46
batch91.40 10.399 53.961 42
batch178.172 10.596 53.9604 44
batch183.107 11.954 53.9598 38
batch178.325 9.247 53.9587 30
batch192.214 10.592 53.9579 44
batch104.233 8.298 53.9579 38
batch15.320 9.201 53.9577 38
batch10.209 8.237 53.9576 38
batch111.184 10.219 53.9568 43
batch159.129 6.766 53.9555 42
batch142.146 10.549 53.9544 45
batch105.34 8.545 53.9539 35
batch37.187 9.276 53.9522 37
batch24.280 7.709 53.9518 37
batch41.36 9.061 53.9509 39
batch125.21 11.033 53.9506 43
batch9.30 9.893 53.9505 40
batch80.345 10.409 53.9502 43
batch7.31 11.413 53.9486 28
batch128.355 10.872 53.9485 40
batch67.312 11.529 53.9469 30
batch34.266 11.362 53.9462 44
batch143.115 9.637 53.9456 31
batch46.115 11.426 53.9454 40
batch2.272 7.817 53.9451 36
batch30.367 8.558 53.9443 30
batch130.111 6.385 53.9431 31
batch74.294 10.428 53.943 43
batch70.209 8.641 53.9421 33
batch65.305 10.257 53.9406 46
batch49.238 10.485 53.9401 32
batch48.76 12.864 53.9392 43
batch129.251 8.090 53.9387 35
batch102.1 9.141 53.9383 43
batch198.167 8.236 53.9365 33
batch118.246 9.059 53.9365 30
batch161.42 8.566 53.9358 40
batch80.76 10.122 53.9345 40
batch111.374 9.621 53.9344 42
batch16.8 12.806 53.9338 44
batch105.364 9.398 53.9337 29
batch118.127 11.715 53.9316 32
batch163.289 12.099 53.9311 34
batch160.5 9.416 53.93 37
batch93.32 6.986 53.9278 29
batch171.89 9.140 53.9269 29
