10 1 10 1.6356
10 1 20 2.03683
10 1 30 2.01226
10 1 40 2.13027
10 1 50 2.05072
10 1 60 2.01187
10 1 70 1.98581
10 1 80 1.98605
10 1 90 2.0254
10 1 100 2.05346
10 1 110 2.03418
10 1 120 2.03622
10 1 130 2.05227

10 2 10 2.38662
10 2 20 3.0327
10 2 30 2.86169
10 2 40 2.72838
10 2 50 2.52996
10 2 60 2.43885
10 2 70 2.20936
10 2 80 2.10554
10 2 90 2.15142
10 2 100 2.1698
10 2 110 2.12839
10 2 120 2.10909
10 2 130 2.14004

10 3 10 2.52855
10 3 20 3.58612
10 3 30 3.30941
10 3 40 2.75958
10 3 50 2.31775
10 3 60 2.21549
10 3 70 1.76923
10 3 80 1.5709
10 3 90 1.59498
10 3 100 1.59876
10 3 110 1.55648
10 3 120 1.50882
10 3 130 1.54181

10 4 10 2.49553
10 4 20 3.76139
10 4 30 3.4034
10 4 40 2.42676
10 4 50 1.77236
10 4 60 1.68004
10 4 70 1.11436
10 4 80 0.871888
10 4 90 0.869603
10 4 100 0.87601
10 4 110 0.843666
10 4 120 0.782553
10 4 130 0.807824

10 5 10 2.4775
10 5 20 3.79504
10 5 30 3.34951
10 5 40 2.0655
10 5 50 1.27796
10 5 60 1.20823
10 5 70 0.586709
10 5 80 0.323019
10 5 90 0.299164
10 5 100 0.313169
10 5 110 0.286023
10 5 120 0.222239
10 5 130 0.238602

10 6 10 2.48193
10 6 20 3.74574
10 6 30 3.21272
10 6 40 1.77062
10 6 50 0.555668
10 6 60 0.62551
10 6 70 0.160412
10 6 80 -0.0570055
10 6 90 -0.0998688
10 6 100 -0.0160465
10 6 110 -0.106309
10 6 120 -0.0680896
10 6 130 -0.161215

10 7 10 0.605551
10 7 20 1.26182
10 7 30 1.23763
10 7 40 1.3222
10 7 50 0.386986
10 7 60 0.617878
10 7 70 -0.0377574
10 7 80 -0.316571
10 7 90 -0.377592
10 7 100 -0.352965
10 7 110 -0.380412
10 7 120 -0.445727
10 7 130 -0.441846

10 8 10 2.47475
