10 1 10 -1.00571
10 1 20 -0.785056
10 1 30 -0.691274
10 1 40 -0.7765
10 1 50 -0.774734
10 1 60 -0.792242
10 1 70 -0.812792
10 1 80 -0.821094
10 1 90 -0.805182
10 1 100 -0.804728
10 1 110 -0.795012
10 1 120 -0.796647
10 1 130 -0.798424

10 2 10 -0.540173
10 2 20 -0.118966
10 2 30 -0.20048
10 2 40 -0.429991
10 2 50 -0.415186
10 2 60 -0.496313
10 2 70 -0.5296
10 2 80 -0.545622
10 2 90 -0.473333
10 2 100 -0.474281
10 2 110 -0.441982
10 2 120 -0.449557
10 2 130 -0.456014

10 3 10 0.15178
10 3 20 0.84251
10 3 30 0.662948
10 3 40 0.333463
10 3 50 0.376751
10 3 60 0.226147
10 3 70 0.210473
10 3 80 0.202561
10 3 90 0.361023
10 3 100 0.360936
10 3 110 0.422874
10 3 120 0.408475
10 3 130 0.395424

10 4 10 0.648173
10 4 20 1.5826
10 4 30 1.44883
10 4 40 1.03243
10 4 50 1.10441
10 4 60 0.879297
10 4 70 0.880832
10 4 80 0.883491
10 4 90 1.11421
10 4 100 1.1159
10 4 110 1.20028
10 4 120 1.18376
10 4 130 1.1661

10 5 10 0.95521
10 5 20 2.05618
10 5 30 2.0045
10 5 40 1.52693
10 5 50 1.61547
10 5 60 1.32829
10 5 70 1.32775
10 5 80 1.33221
10 5 90 1.60564
10 5 100 1.60763
10 5 110 1.70701
10 5 120 1.69217
10 5 130 1.67244

10 6 10 1.16139
10 6 20 2.32803
10 6 30 2.34325
10 6 40 1.85447
10 6 50 1.94726
10 6 60 1.62403
10 6 70 1.60675
10 6 80 1.606
10 6 90 1.89641
10 6 100 1.89781
10 6 110 2.0068
10 6 120 1.99502
10 6 130 1.97517

10 7 10 1.30543
10 7 20 2.44744
10 7 30 2.50604
10 7 40 2.05524
10 7 50 2.14569
10 7 60 1.81167
10 7 70 1.7727
10 7 80 1.76538
10 7 90 2.05657
10 7 100 2.05715
10 7 110 2.172
10 7 120 2.16337
10 7 130 2.14421

10 8 10 1.40242
10 8 20 2.46293
10 8 30 2.54593
10 8 40 2.16207
10 8 50 2.2497
10 8 60 1.92243
10 8 70 1.86357
10 8 80 1.8518
10 8 90 2.13581
10 8 100 2.13615
10 8 110 2.25399
10 8 120 2.24832
10 8 130 2.23013

10 9 10 1.46108
10 9 20 2.41892
10 9 30 2.5147
10 9 40 2.20444
10 9 50 2.29218
10 9 60 1.98094
10 9 70 1.907
10 9 80 1.89351
10 9 90 2.16812
10 9 100 2.16877
10 9 110 2.28787
10 9 120 2.28428
10 9 130 2.26725
