7 2 10 1.04991
7 2 20 1.41062
7 2 30 1.09498
7 2 40 1.34216
7 2 50 1.4814
7 2 60 1.42353
7 2 70 1.41816
7 2 80 1.33976
7 2 90 1.38901
7 2 100 1.31923
7 2 110 1.29478
7 2 120 1.32363

7 4 10 1.2405
7 4 20 1.99802
7 4 30 1.56914
7 4 40 1.85079
7 4 50 1.92451
7 4 60 1.85167
7 4 70 1.9048
7 4 80 1.75506
7 4 90 1.7558
7 4 100 1.54457
7 4 110 1.51632
7 4 120 1.64043

7 6 10 1.70542
7 6 20 2.95092
7 6 30 2.39733
7 6 40 2.73144
7 6 50 2.58919
7 6 60 2.59321
7 6 70 2.72946
7 6 80 2.46519
7 6 90 2.39716
7 6 100 2.02772
7 6 110 1.99099
7 6 120 2.1924

7 8 10 2.11908
7 8 20 3.46001
7 8 30 2.99317
7 8 40 3.34837
7 8 50 2.9742
7 8 60 3.07106
7 8 70 3.23962
7 8 80 2.9104
7 8 90 2.74436
7 8 100 2.32417
7 8 110 2.28025
7 8 120 2.4701

7 10 10 2.25909
7 10 20 3.39506
7 10 30 3.0951
7 10 40 3.43877
7 10 50 3.01917
7 10 60 3.16361
7 10 70 3.33658
7 10 80 3.02518
7 10 90 2.79267
7 10 100 2.41358
7 10 110 2.3732
7 10 120 2.52409

7 12 10 2.20449
7 12 20 3.13655
7 12 30 2.943
7 12 40 3.25766
7 12 50 2.8921
7 12 60 3.0551
7 12 70 3.23228
7 12 80 2.96874
7 12 90 2.72209
7 12 100 2.40836
7 12 110 2.3764
7 12 120 2.49528

7 15 10 2.03568
7 15 20 2.78466
7 15 30 2.66253
7 15 40 2.9334
7 15 50 2.65331
7 15 60 2.82391
7 15 70 3.01419
7 15 80 2.81056
7 15 90 2.58734
7 15 100 2.35377
7 15 110 2.33193
7 15 120 2.42243

7 20 10 1.82265
7 20 20 2.43689
7 20 30 2.35408
7 20 40 2.57955
7 20 50 2.37425
7 20 60 2.54245
7 20 70 2.75966
7 20 80 2.60687
7 20 90 2.43094
7 20 100 2.27044
7 20 110 2.2601
7 20 120 2.32926

8 2 10 1.06842
8 2 20 1.49682
8 2 30 1.19452
8 2 40 1.35447
8 2 50 1.41972
8 2 60 1.34879
8 2 70 1.34034
8 2 80 1.2627
8 2 90 1.28752
8 2 100 1.21239
8 2 110 1.19146
8 2 120 1.24765

8 4 10 1.49074
8 4 20 2.55345
8 4 30 2.13448
8 4 40 2.32406
8 4 50 2.29675
8 4 60 2.23092
8 4 70 2.3132
8 4 80 2.10989
8 4 90 2.08443
8 4 100 1.77801
8 4 110 1.72056
8 4 120 1.91588

8 6 10 2.18877
8 6 20 3.52472
8 6 30 3.15116
8 6 40 3.35594
8 6 50 2.9892
8 6 60 3.03472
8 6 70 3.1838
8 6 80 2.84967
8 6 90 2.72146
8 6 100 2.25442
8 6 110 2.17548
8 6 120 2.4035

8 8 10 2.45599
8 8 20 3.63325
8 8 30 3.41522
8 8 40 3.67595
8 8 50 3.14586
8 8 60 3.27632
8 8 70 3.42893
8 8 80 3.08314
8 8 90 2.85881
8 8 100 2.41763
8 8 110 2.34297
8 8 120 2.52254

8 10 10 2.33276
8 10 20 3.30885
8 10 30 3.17783
8 10 40 3.45385
8 10 50 2.99242
8 10 60 3.16125
8 10 70 3.3151
8 10 80 3.0284
8 10 90 2.7749
8 10 100 2.4261
8 10 110 2.36589
8 10 120 2.49925

8 12 10 2.13474
8 12 20 2.96988
8 12 30 2.87573
8 12 40 3.13368
8 12 50 2.76927
8 12 60 2.95258
8 12 70 3.11501
8 12 80 2.88693
8 12 90 2.64952
8 12 100 2.38331
8 12 110 2.33574
8 12 120 2.44001

8 15 10 1.90114
8 15 20 2.60907
8 15 30 2.53777
8 15 40 2.76254
8 15 50 2.49211
8 15 60 2.67875
8 15 70 2.85978
8 15 80 2.68802
8 15 90 2.49162
8 15 100 2.30715
8 15 110 2.27485
8 15 120 2.35411

8 20 10 1.68191
8 20 20 2.28764
8 20 30 2.23023
8 20 40 2.41937
8 20 50 2.21934
8 20 60 2.39967
8 20 70 2.61178
8 20 80 2.48134
8 20 90 2.33819
8 20 100 2.21918
8 20 110 2.1974
8 20 120 2.26007

9 2 10 0.971551
9 2 20 1.5599
9 2 30 1.46612
9 2 40 1.28111
9 2 50 1.25494
9 2 60 1.17256
9 2 70 1.18684
9 2 80 1.07336
9 2 90 1.03442
9 2 100 0.846977
9 2 110 0.82369
9 2 120 0.989009

9 4 10 2.52465
9 4 20 2.75302
9 4 30 2.77713
9 4 40 2.45151
9 4 50 2.28981
9 4 60 2.33641
9 4 70 2.43749
9 4 80 2.19632
9 4 90 2.14733
9 4 100 1.71127
9 4 110 1.63309
9 4 120 1.90315

9 6 10 2.77588
9 6 20 3.31175
9 6 30 3.35142
9 6 40 3.1716
9 6 50 2.74864
9 6 60 2.92712
9 6 70 3.05051
9 6 80 2.74297
9 6 90 2.61771
9 6 100 2.15468
9 6 110 2.06114
9 6 120 2.28556

9 8 10 2.40251
9 8 20 3.22364
9 8 30 3.21865
9 8 40 3.25362
9 8 50 2.79052
9 8 60 3.01743
9 8 70 3.14143
9 8 80 2.86323
9 8 90 2.67019
9 8 100 2.30531
9 8 110 2.2197
9 8 120 2.37893

9 10 10 2.0811
9 10 20 2.91569
9 10 30 2.88369
9 10 40 3.01251
9 10 50 2.62707
9 10 60 2.86185
9 10 70 2.99487
9 10 80 2.77529
9 10 90 2.57452
9 10 100 2.31414
9 10 110 2.24314
9 10 120 2.35852

9 12 10 1.85994
9 12 20 2.63567
9 12 30 2.59438
9 12 40 2.74574
9 12 50 2.4344
9 12 60 2.66466
9 12 70 2.81205
9 12 80 2.63792
9 12 90 2.45945
9 12 100 2.27488
9 12 110 2.21742
9 12 120 2.30721

9 15 10 1.65396
9 15 20 2.34561
9 15 30 2.30187
9 15 40 2.45115
9 15 50 2.2091
9 15 60 2.42733
9 15 70 2.5983
9 15 80 2.46374
9 15 90 2.3245
9 15 100 2.2083
9 15 110 2.16435
9 15 120 2.2342

9 20 10 1.47819
9 20 20 2.08702
9 20 30 2.04492
9 20 40 2.18077
9 20 50 1.99232
9 20 60 2.19375
9 20 70 2.39927
9 20 80 2.29246
9 20 90 2.1973
9 20 100 2.13114
9 20 110 2.09859
9 20 120 2.15492

10 2 10 -0.778164
10 2 20 -0.186391
10 2 30 -0.157765
10 2 40 -0.23043
10 2 50 -0.398621
10 2 60 -0.403118
10 2 70 -0.362564
10 2 80 -0.364396
10 2 90 -0.411876
10 2 100 -0.534084
10 2 110 -0.538307
10 2 120 -0.417749

10 4 10 0.254869
10 4 20 1.52327
10 4 30 1.38381
10 4 40 1.24514
10 4 50 0.972377
10 4 60 1.1416
10 4 70 1.23301
10 4 80 1.13623
10 4 90 1.14042
10 4 100 0.878397
10 4 110 0.83186
10 4 120 1.05757

10 6 10 1.19077
10 6 20 2.29013
10 6 30 2.21323
10 6 40 2.04231
10 6 50 1.70545
10 6 60 2.01937
10 6 70 2.12497
10 6 80 1.96184
10 6 90 1.94563
10 6 100 1.68249
10 6 110 1.60616
10 6 120 1.79728

10 8 10 1.47223
10 8 20 2.43907
10 8 30 2.3895
10 8 40 2.31086
10 8 50 1.98054
10 8 60 2.316
10 8 70 2.42438
10 8 80 2.26212
10 8 90 2.18992
10 8 100 1.99431
10 8 110 1.91151
10 8 120 2.04819

10 10 10 1.45876
10 10 20 2.33256
10 10 30 2.2882
10 10 40 2.28908
10 10 50 1.999
10 10 60 2.31173
10 10 70 2.43094
10 10 80 2.29338
10 10 90 2.20325
10 10 100 2.07727
10 10 110 2.00232
10 10 120 2.10212

10 12 10 1.39077
10 12 20 2.18432
10 12 30 2.14169
10 12 40 2.18201
10 12 50 1.93117
10 12 60 2.2179
10 12 70 2.35324
10 12 80 2.23695
10 12 90 2.15504
10 12 100 2.0785
10 12 110 2.0137
10 12 120 2.0911

10 15 10 1.2996
10 15 20 2.00628
10 15 30 1.96575
10 15 40 2.02774
10 15 50 1.81809
10 15 60 2.07529
10 15 70 2.23629
10 15 80 2.14021
10 15 90 2.07932
10 15 100 2.04554
10 15 110 1.99109
10 15 120 2.05357

10 20 10 1.20476
10 20 20 1.83243
10 20 30 1.79415
