11.554 514.18
11.187 345.606
10.548 323.7
11.294 472.209
10.649 349.634
10.868 377.587
10.973 542.091
11.176 552.888
11.026 931.126
8.439 777.633
10.696 452.805
11.340 757.62
10.879 595.555
11.030 462.649
7.894 1143.34
7.443 621.675
11.290 429.199
7.452 390.311
11.019 258.533
11.321 428.718
11.082 325.44
11.331 468.999
7.672 425.982
10.676 592.685
11.143 439.685
8.668 241.329
8.347 1471.21
8.026 1125.98
11.094 218.905
10.912 326.415
8.680 461.554
9.308 464.519
10.966 843.957
11.134 357.445
7.849 1345.45
7.616 445.16
10.807 421.371
11.257 283.204
8.522 447.706
8.241 1434.98
10.797 399.422
10.595 672.461
10.346 324.53
9.262 488.87
11.014 434.014
10.432 578.768
11.237 286.7
11.074 692.089
10.876 651.281
11.305 378.263
11.335 504.099
11.376 365.936
9.711 929.7
10.988 938.455
11.262 154.404
11.051 245.345
11.025 365.72
11.405 1202.49
10.459 941.266
11.049 480.539
11.236 807.13
7.973 1418.06
11.311 449.787
7.130 835.646
10.799 286.343
10.802 334.147
11.166 387.456
10.774 450.815
11.336 993.253
8.069 402.292
7.292 495.689
10.933 248.129
11.317 482.433
11.053 361.235
10.856 249.963
9.106 277.662
10.951 305.266
11.171 468.746
11.437 355.961
11.137 624.046
10.666 226.625
11.049 757.087
10.605 241.735
10.266 557.462
8.825 246.506
10.894 211.738
10.679 290.668
11.043 431.607
11.143 542.52
11.433 629.815
10.826 406.003
11.131 1416.6
11.139 300.013
7.846 1202.04
10.050 801.538
11.631 388.376
7.445 486.376
10.628 315.383
9.688 307.399
8.965 607.678
8.258 300.119
11.571 609.113
11.166 159.109
7.322 1461.49
11.178 494.212
8.314 450.318
10.289 271.677
10.939 220.966
11.096 677.373
11.085 340.219
11.295 318.795
11.088 337.452
11.375 784.954
11.522 510.836
11.316 347.464
11.032 756.499
8.090 538.02
11.264 348.331
10.614 376.94
7.989 708.952
10.699 228.25
10.851 767.512
10.962 430.387
8.396 406.99
11.617 492.648
11.123 286.427
11.241 246.599
10.993 700.315
11.468 443.079
10.793 263.526
11.125 578.631
7.971 745.96
7.830 1763.17
11.265 336.572
11.274 271.36
11.226 959.603
10.566 771.693
11.081 656.963
10.683 406.533
8.538 420.889
11.123 659.091
7.423 835.275
10.999 241.962
11.350 889.904
10.846 205.905
11.058 633.35
10.916 647.919
11.612 521.304
9.057 399.152
10.913 227.268
11.138 292.681
11.199 255.499
7.628 771.158
11.260 408.849
10.975 295.381
10.878 234.24
10.888 317.241
11.450 565.686
10.439 556.711
11.197 835.934
11.340 545.957
11.006 524.306
8.538 333.989
11.431 393.357
11.403 547.877
11.364 308.008
11.237 503.999
7.533 604.026
10.868 748.321
10.672 291.678
8.881 346.331
11.564 528.379
11.417 608.631
11.011 458.355
11.215 522.974
10.962 796.79
11.522 462.658
7.929 1173.87
11.247 579.554
11.412 527.714
10.889 252.529
10.895 382.437
11.524 941.515
8.877 227.715
8.467 2291.06
10.649 194.4
11.034 212.432
11.562 497.433
11.276 421.177
10.900 359.484
11.073 1219.78
11.424 662.983
11.174 897.225
10.816 695.355
11.350 556.983
11.140 657.523
10.603 321.057
11.168 1848.88
10.672 457.908
11.097 209.674
11.103 793.843
11.129 432.064
10.819 2032.03
10.580 504.423
11.312 504.378
10.997 357.601
10.689 305.817
9.373 443.957
10.738 555.651
10.920 303.591
11.460 400.464
7.434 556.539
11.539 491.326
11.007 669.33
10.499 292.05
10.864 637.367
10.589 304.627
11.026 390.977
8.093 424.749
10.675 309.56
10.997 282.441
8.381 1398.41
8.897 413.096
11.310 413.966
7.559 2013.97
11.503 434.861
7.453 556.601
11.485 254.226
11.048 339.71
11.161 511.429
11.263 303.722
10.792 497.75
8.948 288.625
11.492 578.777
9.122 481.371
10.886 476.747
10.864 424.244
11.170 777.786
7.423 889.327
11.349 453.797
7.980 1477.52
7.090 543.356
10.714 391.795
11.379 414.854
11.523 308.605
11.326 794.295
8.167 1371.92
10.998 853.326
11.214 321.6
10.997 348.322
11.378 984.428
10.897 283.676
8.423 1829.53
11.385 433.568
11.063 447.667
11.223 184.711
10.847 265.741
10.500 1288.9
10.933 730.174
10.912 756.577
10.740 498.183
10.749 314.137
10.888 553.443
10.836 350.964
8.344 1411.99
11.047 1363.55
10.995 867.638
11.364 669.202
8.133 343.371
11.017 255.966
10.876 247.255
11.352 734.887
10.973 604.574
10.559 598.928
8.407 1771.68
10.761 213.955
10.999 648.007
10.870 585.57
10.993 882.9
7.848 1301.73
11.386 276.156
11.229 341.979
10.756 164.677
11.503 571.763
11.671 355.256
11.373 434.25
11.125 284.195
10.883 357.176
10.923 705.797
11.047 173.135
10.601 585.358
11.411 312.99
11.524 544.689
11.405 285.554
11.143 254.516
11.085 1077.35
7.844 773.442
10.946 307.878
11.046 371.346
11.514 417.416
11.237 438.032
10.998 292.973
11.488 516.676
11.328 237.859
8.965 346.217
8.272 399.144
10.588 309.88
7.326 773.413
10.913 291.121
10.811 333.472
9.219 904.722
11.501 500.54
9.174 260.443
11.146 883.028
10.965 483.765
10.513 249.48
11.449 1091.26
9.140 344.501
11.432 274.339
7.676 552.973
7.917 1472.3
11.068 542.456
10.753 617.429
11.295 372.335
7.420 548.724
11.443 294.577
11.001 657.468
10.844 267.962
11.043 377.373
8.948 201.151
11.259 500.012
11.435 292.729
11.359 360.289
11.439 575.924
10.677 297.513
8.254 687.369
7.319 525.48
10.832 298.19
10.987 720.15
11.072 760.165
11.344 502.455
10.863 687.894
10.506 1099.3
11.422 343.621
11.344 482.055
11.046 301.633
11.262 706.379
11.594 534.753
8.015 1279.47
11.328 329.937
11.041 963.009
10.321 185.355
8.711 322.636
10.736 388.205
10.959 299.219
10.961 352.395
10.997 381.634
11.190 434.233
11.275 241.132
10.712 187.913
10.249 493.905
11.118 438.327
11.252 437.802
11.017 433.706
10.858 1196.6
10.978 682.482
11.246 247.779
11.576 388.683
11.484 259.117
11.007 212.901
10.777 272.35
8.631 455.196
11.541 507.242
11.614 576.02
10.961 1013.96
11.392 422.238
8.453 373.459
11.414 342.374
11.374 495.027
10.657 1280.65
10.836 320.493
11.275 446.744
9.742 258.319
11.032 213.321
7.235 611.323
11.437 439.512
10.595 292.99
10.793 294.962
11.377 1019.7
10.765 277.53
11.244 842.691
11.070 480.12
10.945 630.322
8.113 1549.23
11.128 231.677
11.198 412.726
10.698 252.117
11.327 773.533
9.343 365.69
10.882 499.535
11.389 331.665
11.195 509.888
11.573 906.772
11.028 180.437
10.759 266.331
11.082 513.998
10.867 407.272
11.047 527.99
10.809 1290.35
11.486 374.993
8.032 547.854
11.200 351.921
8.119 659.665
11.483 923.842
11.136 323.299
10.827 354.789
11.130 626.857
10.753 786.009
10.647 375.554
10.978 335.537
11.463 409.537
11.329 660.156
11.268 392.88
10.818 305.558
10.338 649.006
11.359 567.532
11.188 312.235
11.325 324.339
10.554 473.766
10.105 491.299
9.916 490.386
11.299 425.6
10.990 278.256
10.938 289.219
7.567 755.732
11.453 538.363
8.220 1454.24
11.011 282.176
7.607 505.628
11.104 309.128
10.993 581.786
11.181 631.164
10.684 390.965
10.761 332.433
11.040 385.799
10.983 169.281
10.816 529.916
11.190 1115.91
10.669 401.457
7.250 662.053
11.361 419.115
11.165 480.666
10.471 554.861
11.020 306.452
11.239 692.886
8.682 388.097
11.101 472.174
10.918 372.834
9.041 881.643
11.000 476.388
11.404 287.877
11.025 783.343
10.923 226.772
8.951 726.11
7.999 1559.51
11.341 472.608
8.172 631.944
10.864 195.05
11.290 438.422
11.166 565.914
10.918 611.934
11.032 220.08
11.213 1063.33
11.499 324.473
10.380 468.894
11.251 746.133
11.245 340.466
11.002 1408.6
7.662 534.011
7.286 632.383
10.732 324.854
10.543 313.538
10.950 292.646
10.928 264.117
11.486 536.028
10.857 414.856
8.944 225.107
11.537 340.36
10.935 255.324
11.380 249.329
11.164 730.811
7.806 1009.8
11.161 406.769
10.765 643.141
10.914 235.867
10.939 196.797
10.891 385.394
10.461 426.163
11.244 748.13
10.979 254.738
10.977 613.64
9.115 248.433
8.029 928.382
9.179 753.416
7.468 657.769
10.683 290.695
10.914 335.33
11.426 503.514
10.989 251.783
10.797 253.303
8.495 373.598
11.206 645.103
11.110 255.656
11.080 282.061
11.063 417.97
11.277 898.269
11.043 477.629
11.256 472.535
10.924 323.141
11.498 855.834
9.863 306.722
10.838 432.748
8.562 506.64
11.220 695.942
9.186 1077.01
7.218 553.254
10.720 490.382
10.930 423.753
7.354 596.202
11.452 424.217
10.821 714.616
11.575 244.951
10.788 310.698
10.686 916.134
11.093 779.546
9.250 747.003
11.246 322.064
11.108 399.024
10.895 379.218
11.011 618.046
11.258 415.961
10.952 1229.71
11.231 582.396
11.502 682.656
11.291 653.472
11.361 388.84
11.125 309.421
11.097 368.653
10.515 293.645
10.931 374.36
11.033 481.845
10.759 369.576
10.810 439.723
11.578 772.677
10.901 358.665
9.043 680.846
11.109 295.681
11.245 452.425
11.298 527.353
11.433 588.162
11.405 378.179
10.514 666.152
10.394 225.922
7.353 949.769
11.251 273.68
11.538 379.674
10.542 221.732
11.078 368.177
11.095 198.562
9.634 883.508
11.095 300.842
10.826 327.464
11.480 618.382
11.344 1200.71
10.947 338.444
11.248 403.653
10.658 258.644
11.454 647.009
11.264 468.317
11.181 659.113
11.014 299.109
11.264 395.703
10.739 521.996
11.176 387.141
11.211 354.021
11.180 391.181
10.930 293.751
10.366 293.712
8.933 431.66
11.272 411.684
10.968 448.134
11.499 883.318
11.161 361.446
11.055 260.326
11.302 239.546
10.770 294.514
11.030 294.799
11.331 202.433
11.159 304.112
11.336 446.127
10.452 292.241
11.295 339.56
9.403 601.978
11.053 263.91
11.144 319.311
11.304 381.224
11.518 318.765
10.827 379.825
10.847 210.888
10.797 311.649
10.921 632.484
11.576 728.699
7.708 565.099
11.385 767.431
11.464 456.788
11.483 321.745
9.061 294.082
11.252 1018.3
11.042 295.087
8.447 443.778
8.427 1648.42
11.275 1045.81
8.723 331.377
11.191 705.701
10.883 623.655
11.295 533.711
11.360 365.256
10.676 323.235
11.490 415.872
11.411 507.989
11.482 920.134
11.493 489.095
10.868 167.359
11.475 259.345
7.193 684.445
10.540 315.238
11.157 306.331
10.634 249.935
10.961 561.849
11.247 456.188
7.455 773.474
11.064 214.053
8.401 334.215
10.924 357.748
10.877 1562.85
11.528 596.526
11.170 234.449
11.395 465.835
10.669 430.465
11.452 208.074
11.118 744.342
11.451 361.254
8.235 409.313
10.792 232.087
10.473 212.522
10.895 473.64
11.031 270.931
9.023 417.168
7.996 1230.29
11.300 371.004
11.073 364.786
11.420 467.777
11.361 683.412
10.933 1067.93
11.237 751.727
10.577 573.716
9.084 798.632
10.744 301.782
8.381 322.888
10.754 246.775
10.879 351.039
11.412 847.144
10.873 581.229
11.085 402.045
11.093 247.458
11.125 335.587
7.975 462.559
10.879 256.399
8.224 1492.11
7.359 519.355
10.944 358.358
10.459 273.933
11.213 408.869
10.895 305.256
8.903 760.468
8.387 1705
10.044 594.841
7.913 743.937
8.444 1437.55
10.745 273.581
11.113 274.417
10.808 687.683
10.612 461.091
11.146 494.927
11.330 598.237
10.869 279.137
11.376 425.485
8.142 1285.18
10.628 386.808
7.175 493.172
10.619 672.29
11.160 242.211
10.921 489.551
11.310 624.21
11.003 223.013
11.088 601.71
10.963 356.026
11.018 317.919
11.458 1243.23
9.402 750.512
11.519 571.187
10.590 297.848
11.087 420.715
8.257 1994.34
11.389 449.041
11.169 374.045
11.069 272.913
11.401 382.151
11.409 740.208
11.561 518.672
10.932 258.815
9.422 482.055
10.520 535.809
11.475 680.625
10.690 346.809
8.366 998.462
7.550 579.708
7.292 413.174
11.222 816.328
7.950 1598.15
11.000 608.73
11.399 384.611
11.216 375.314
10.934 436.511
11.215 301.95
7.979 479.63
10.907 415.635
11.361 475.166
11.019 649.471
11.378 412.125
11.113 450.397
11.216 1123.86
11.247 335.446
10.766 302.897
8.649 1152.5
8.328 1676.78
11.037 270.361
11.119 194.278
9.126 3252.1
11.413 477.618
7.609 864.39
10.900 418.024
11.203 332.444
11.453 394.922
11.121 247.295
11.191 353.237
10.775 509.077
10.834 372.479
11.447 349.219
11.018 215.039
9.010 299.704
11.078 306.396
11.132 397.095
7.842 654.886
10.927 519.045
10.856 611.043
10.912 242.216
10.768 267.578
11.125 674.656
11.269 329.736
11.088 471.25
10.782 236.514
11.203 332.217
7.105 324.483
11.376 1217.21
10.940 619.991
10.762 360.437
10.780 437.533
10.674 267.934
10.898 252.136
10.771 504.662
7.931 503.361
10.591 390.35
11.336 584.786
11.051 276.868
9.495 325.627
10.619 469.917
11.236 1055.07
10.789 328.595
10.752 303.187
11.241 403.534
11.223 383.988
10.577 159.091
11.367 797.288
11.522 590.851
11.270 336.397
10.001 768.359
11.353 513.612
10.783 981.884
11.398 566.619
10.567 308.861
10.921 233.321
8.878 1038.55
10.526 514.646
11.017 363.966
11.156 873.668
11.559 531.018
11.314 487.483
11.055 259.388
11.311 997.267
7.988 1262.86
7.834 1439.42
11.357 675.897
11.130 608.949
11.522 459.764
7.247 566.994
8.748 822.903
10.757 297.683
11.178 728.354
11.178 1181.74
10.898 348.959
7.239 436.107
11.433 308.198
8.882 376.743
11.088 715.791
7.882 877.745
7.519 557.773
9.764 383.2
10.973 217.148
11.300 575.782
7.939 1264.16
9.097 321.442
11.525 459.7
11.004 280.998
10.578 289.084
7.336 518.756
11.085 1291.59
10.495 897.554
10.940 190.767
9.584 375.394
11.007 337.37
10.848 610.489
11.012 382.476
8.221 467.435
11.381 354.571
9.577 827.372
11.575 192.24
11.308 920.621
9.309 253.159
11.226 201.633
7.879 614.4
11.289 322.016
10.917 469.614
11.530 361.955
10.942 419.297
11.098 849.452
11.121 351.902
11.310 517.43
11.009 608.019
7.258 825.612
7.941 1409.39
11.468 424.657
10.295 563.557
11.428 817.531
11.228 408.483
10.918 327.719
10.993 467.517
9.039 265.491
10.824 338.329
11.448 705.586
10.026 4371.4
7.404 487.769
10.535 187.941
11.362 1093.15
10.869 338.924
11.312 532.587
8.951 566.947
11.219 380.255
10.828 766.902
7.447 428.205
11.135 322.217
10.850 264.287
10.668 335.598
10.842 386.325
11.081 241.831
10.740 526.991
11.312 508.82
11.137 231.663
11.347 582.014
10.596 346.691
10.892 316.313
10.967 356.72
11.300 478.47
7.295 458.207
11.295 619.559
11.157 537.436
11.246 636.478
11.355 610.196
10.656 193.28
10.957 408.739
11.063 878.011
10.584 218.377
10.836 239.859
11.454 494.573
11.257 402.106
10.722 599.501
7.893 2052.08
8.398 1614.53
11.403 496.579
11.050 163.788
11.041 325.767
10.976 254.471
11.284 592.254
10.912 676.404
9.130 399.753
8.792 547.8
11.259 230.509
8.919 675.233
7.597 421.417
10.510 448.483
7.512 555.189
7.847 682.64
11.537 774.124
11.072 292.153
11.334 400.445
10.972 477.566
10.865 665.82
7.414 1024.5
7.275 510.153
10.699 540.3
11.098 703.778
8.571 499.658
10.985 337.333
11.366 460.201
9.034 297.686
11.067 1020.62
11.054 420.113
11.101 320.736
11.007 1559.3
11.020 194.27
10.890 331.674
7.425 566.25
11.337 849.307
11.042 559.169
10.217 1096.81
11.252 375.05
11.136 323.367
8.064 1013.03
11.173 1067.71
11.150 304.283
10.693 316.319
10.828 191.833
11.403 276.776
11.272 938.484
11.177 842.188
10.921 390.11
11.406 751.89
11.263 501.129
11.692 555.802
7.240 673.745
11.001 536.82
10.388 296.833
9.714 309.591
7.798 612.798
11.274 290.207
11.210 650.652
11.573 287.319
8.833 494.163
7.861 1144.15
11.530 438.828
10.784 239.882
10.783 600.1
10.818 466.847
10.948 243.181
8.253 1388.17
11.116 184.067
11.076 776.158
11.295 271.3
10.697 341.184
9.045 1003.21
11.305 905.791
10.775 271.995
10.583 424.719
8.106 1436.34
11.001 250.132
11.500 285.793
11.132 500.999
7.366 405.127
10.897 403.023
11.078 210.429
7.920 1058.22
9.220 372.757
8.833 807.453
7.742 1031.33
11.051 434.065
11.397 362.373
7.857 892.984
10.789 454.022
10.865 424.857
10.849 343.874
11.098 275.196
11.350 313.046
11.558 375.662
11.163 336.805
11.029 338.469
11.502 685.354
11.289 216.84
10.527 635.53
10.666 350.42
10.808 326.595
11.167 188.196
11.184 253.92
10.999 291.05
10.823 334.365
10.539 524.463
11.341 357.288
8.547 335.4
11.386 521.99
8.253 1048.39
10.274 498.386
8.992 601.377
11.575 338.781
10.979 369.234
11.336 388.606
7.952 1783.73
10.935 499.521
11.106 922.004
11.656 841.301
11.095 302.576
10.079 520.467
11.271 326.575
11.056 355.347
11.408 1120.52
10.428 600.167
10.684 372.203
11.391 347.585
9.282 303.569
11.300 684.475
11.193 287.259
11.527 563.504
11.227 306.032
10.903 334.724
11.049 359.771
11.455 579.396
11.456 342.131
11.028 155.557
11.155 1033.87
10.730 645.885
10.937 341.487
7.407 571.485
8.434 1391
10.468 324.168
7.806 487.31
10.637 853.57
11.362 879.392
8.241 1523.58
10.799 135.185
10.771 661.566
10.432 654.616
11.302 378.391
10.761 394.651
7.756 1122.15
10.892 246.019
10.648 322.167
11.120 245.489
11.470 396.026
8.004 1928.95
11.132 321.1
10.528 667.535
10.896 234.656
9.791 1308.88
11.128 386.856
11.000 346.88
11.457 450.865
10.809 355.449
8.491 944.91
9.031 555.99
11.324 665.215
7.751 682.727
8.457 1888.61
11.100 392.461
11.169 1350.65
10.788 626.413
10.937 511.831
10.674 940.022
11.478 522.778
10.280 616.862
10.490 417.696
8.065 1165.38
11.554 546.445
10.901 321.483
11.448 343.002
10.983 153.157
10.543 508.962
10.864 460.468
11.161 196.751
11.314 270.55
10.994 358.515
7.894 1471.11
10.578 807.2
11.174 742.338
8.142 457.433
7.508 1252.31
11.143 1989.86
7.375 610.207
11.272 331.781
10.924 570.527
11.089 716.358
11.168 223.596
11.317 509.421
11.309 246.397
11.625 483.387
11.187 705.929
11.340 373.236
7.534 2428.06
10.355 582.249
10.871 280.622
11.269 493.777
7.190 562.724
11.461 1059.87
11.125 580.546
9.686 415.544
11.261 327.813
10.693 450.99
11.298 554.27
11.366 662.277
9.854 299.14
10.966 1136.29
7.972 1130.8
10.682 338.508
10.970 239.483
7.623 1081.48
11.101 412.635
10.976 219.173
10.922 480.587
11.134 463.211
10.618 468.218
11.273 888.72
11.367 654.192
10.567 223.501
11.128 745.51
9.238 209.406
11.196 329.073
11.445 340.376
11.154 299.271
7.744 422.079
9.375 404.736
8.205 912.55
10.571 400.147
11.145 278.235
10.962 195.223
10.259 389.864
11.129 253.251
11.347 366.133
11.002 608.317
8.822 291.827
8.077 986.113
8.946 1000.02
10.861 683.349
11.096 720.562
8.419 295.103
9.102 362.826
7.756 750.428
10.934 329.477
10.987 278.013
11.035 195.289
11.351 587.77
10.820 279.846
10.650 187.92
8.600 218.94
11.010 290.502
11.250 304.885
11.187 812.151
10.491 534.868
11.576 530.492
11.029 480.075
9.977 372.411
11.006 218.701
11.449 407.521
11.171 351.609
11.053 536.498
11.371 429.069
11.382 1005.95
11.510 501.918
11.156 301.418
10.599 324.993
10.830 326.386
10.600 335.138
10.927 489.923
7.777 1070.88
11.055 420.446
10.977 529.336
10.763 504.258
11.415 388.438
10.700 609.227
10.974 308.108
10.950 438.556
10.999 288.581
8.214 1685.45
10.942 479.896
8.577 494.841
11.030 268.75
9.238 461.645
10.690 494.091
10.860 490.589
11.444 814.206
11.035 890.284
10.847 674.047
10.968 560.296
11.387 618.541
10.783 546.831
10.248 532.431
11.413 696.588
7.521 450.937
8.433 1277.76
8.022 644.563
8.257 1237.11
7.836 1051.23
7.409 333.065
8.531 312.178
10.520 351.886
11.436 612.829
11.419 450.609
10.573 414.526
11.139 707.683
11.254 772.449
10.775 314.195
10.921 288.069
10.639 365.085
11.062 334.83
11.172 158.159
11.292 380.249
11.362 341.108
10.625 320.67
11.386 468.859
11.046 466.077
11.390 404.294
10.791 360.781
10.975 176.983
11.010 217.32
7.925 490.316
11.600 508.21
11.058 234.973
8.614 1850.36
7.683 459.723
11.614 418.411
11.312 546.695
11.249 835.877
11.040 340.68
11.429 812.137
11.158 437.011
11.343 735.038
7.347 687.699
11.123 325.924
10.964 264.685
11.426 1106.31
10.663 223.468
11.466 433.171
10.863 228.726
10.628 396.074
11.116 326.781
11.551 919.415
9.800 352.828
10.786 361.344
10.974 255.824
11.318 642.344
7.569 464.834
8.154 1399.11
10.988 336.028
11.134 327.473
11.417 297.062
11.374 493.667
8.226 506.633
11.477 577.856
10.833 790.517
7.473 592.057
10.534 759.88
11.325 858.578
10.041 328.975
11.192 554.313
11.409 1032.04
11.500 406.735
11.233 392.323
7.215 446.024
11.470 628.747
8.678 689.428
10.665 292.577
10.953 333.431
8.161 1301.24
10.914 406.719
10.902 527.544
8.359 1503.25
10.679 321.985
7.762 665.117
11.225 264.423
10.763 708.996
11.211 493.382
11.052 181.756
11.572 356.811
11.337 654.52
10.997 700.106
10.853 298.999
11.119 575
8.865 300.143
10.670 445.194
8.535 385.345
10.952 702.061
7.939 922.714
10.651 230.308
11.531 279.496
11.219 804.781
10.676 694.347
10.585 397.061
11.202 777.364
11.318 197.948
10.605 276.979
11.305 510.542
10.788 236.164
9.173 404.178
11.087 923.646
7.343 601.52
7.563 638.157
10.896 731.08
11.362 362.274
11.312 491.837
10.516 362.375
11.075 465.643
11.396 410.739
10.866 353.768
7.472 566.651
9.649 406.49
11.227 537.148
10.567 1415.76
7.670 1175.81
10.268 567.165
10.953 190.828
11.181 627.326
11.027 322.183
11.025 422.9
10.833 375.347
10.937 401.461
